marketplace,customer_id,review_id,product_title,product_category,star_rating,helpful_votes,total_votes,vine,verified_purchase,review_headline,review_body,review_date
US,16002405,R1QNBUY4PTAIBI,Foscam FI8910W Wireless/Wired Pan & Tilt IP/Network Camera with IR-Cut Filter for True Color Images - 8 Meter Night Vision and 3.6mm Lens (67° Viewing Angle) NEWEST MODEL,Camera,5,0,4,N,N,Great Product and help!,This product was easy to set up and get started. I had a little issue with getting remote viewing going but i was able to call customer support and Ralph Mendez walked me through all my questions!!! I will be buying another camera to add to my home needs very soon!!!!!,19-07-2012
US,40381016,R343LMTRWNYDOM,Foscam FI8910W Wireless/Wired Pan & Tilt IP/Network Camera with IR-Cut Filter for True Color Images - 8 Meter Night Vision and 3.6mm Lens (67° Viewing Angle) NEWEST MODEL,Camera,5,0,4,N,N,Great service from Foscam technical support,Had difficulty installing camera.  Support technician was very helpful to determine it a bad cable that came with the camera.  Harry Foster was extremely helpful.  He created wireless access and and a static IP address.,19-07-2012
US,35068646,R1ZKKENQZMKY60,Foscam FI8910W Wireless/Wired Pan & Tilt IP/Network Camera with IR-Cut Filter for True Color Images - 8 Meter Night Vision and 3.6mm Lens (67° Viewing Angle) NEWEST MODEL,Camera,5,0,4,N,N,foscam F18910W,The camera was installed but was not able to view the camera. the issue was resolved the camera was made wireless and also a port was opened on the router. the Remote access of the camera is also enabled.<br />Eva Jane is very helpful and knowledgable about the camera. She is the best and she resolved my issues. Thank You<br />This product is excellent . A great wireless camera.,19-07-2012
US,50816871,R17YDQO9K8JH5K,Foscam FI8910W Wireless/Wired Pan & Tilt IP/Network Camera with IR-Cut Filter for True Color Images - 8 Meter Night Vision and 3.6mm Lens (67° Viewing Angle) NEWEST MODEL,Camera,5,0,4,N,N,Foscam security review,"Anzen Dcruz was the best tech I have ever worked with.  I am a network engineer, but he was ten times smarter than me!",19-07-2012
US,23313571,R28EBCHCOQXH1N,Foscam FI8910W Wireless/Wired Pan & Tilt IP/Network Camera with IR-Cut Filter for True Color Images - 8 Meter Night Vision and 3.6mm Lens (67° Viewing Angle) NEWEST MODEL,Camera,5,0,4,N,N,Support was the best he should get a raise,"Had A problem with  multiple issues that were all resolved. MR.RALPH MENDEZ IS ONE OF THE best support staff techs I ever had<br />pleasure of dealing with,he is the best.I very satisfied with the product  and would recommend it.",19-07-2012
US,24762360,R9IY7KPLWI7XJ,Foscam FI8910W Wireless/Wired Pan & Tilt IP/Network Camera with IR-Cut Filter for True Color Images - 8 Meter Night Vision and 3.6mm Lens (67° Viewing Angle) NEWEST MODEL,Camera,5,0,4,N,N,Foscam F18910W,Trouble setting up cam and it is wireless and it is port forwarded and is able to see on the i pad also and was helped by Sandra and she was a great help.,19-07-2012
US,21286690,R2SYA4ITDEBSBD,Foscam FI8910W Wireless/Wired Pan & Tilt IP/Network Camera with IR-Cut Filter for True Color Images - 8 Meter Night Vision and 3.6mm Lens (67° Viewing Angle) NEWEST MODEL,Camera,5,0,4,N,N,Foscam FI8910W,"Steve, tech from Foscam, just set up 2 Foscam FI8910W cameras.  Very Helpful, very knowledgeable.  Set up the cameras, BlueIris, through iPhone connectivity.  Also answerd all questions.  Cameras performed very well.  Pictures are clear.  I expect to be buying more cameras in the near future.",19-07-2012
US,10593174,RW9M1P1QDMNPN,Foscam FI8910W Wireless/Wired Pan & Tilt IP/Network Camera with IR-Cut Filter for True Color Images - 8 Meter Night Vision and 3.6mm Lens (67° Viewing Angle) NEWEST MODEL,Camera,5,0,4,N,N,technical support update,"Update on 7/19/12 - In addition to the outstanding technical support I received initially setting up the Foscam cameras, another support expert, Sean provided assistance in helping me configure the alarm and email notification system. This sort of technical assistance is invaluable as regardless of the quality of the camera, it won't be of any use unless one can readily use it. My hats off to Foscam for providing this service with their cameras.",19-07-2012
US,49794292,R3LPLJGPDQP9FG,Foscam FI8910W Wireless/Wired Pan & Tilt IP/Network Camera with IR-Cut Filter for True Color Images - 8 Meter Night Vision and 3.6mm Lens (67° Viewing Angle) NEWEST MODEL,Camera,5,0,4,N,N,Foscam Camera,Great cameras for the price. Called customer support for an issue with the client software and was completely satisfied with support from tech Ricky Matt. Looking forward to using the four Foscam FI8910 cameras for monitoring my home.,19-07-2012
US,43370512,R1SRJ81NYELWUZ,Foscam FI8910W Wireless/Wired Pan & Tilt IP/Network Camera with IR-Cut Filter for True Color Images - 8 Meter Night Vision and 3.6mm Lens (67° Viewing Angle) NEWEST MODEL,Camera,5,0,4,N,N,ip cam service review,"the service department was contacted to assist with setting up our ipcam. the process was simple with Ralph's help remotely. He helped us easily navigate the setup. So far, without having used the camera away from home, it seems to be a great product. will be purchasing an outdoor camera very soon.",19-07-2012
US,22705484,RJPVTQ8F8RA4O,Foscam FI8910W Wireless/Wired Pan & Tilt IP/Network Camera with IR-Cut Filter for True Color Images - 8 Meter Night Vision and 3.6mm Lens (67° Viewing Angle) NEWEST MODEL,Camera,5,0,1,N,N,IP camera,I had a hard time setting up the camera on the network. The technician did the port forwarding and the camera is working and also it is working on the phone.<br /><br />Sandra was awesome she did very good.,19-07-2012
US,38473163,R38Z0LA6M6FGOK,Foscam FI8910W Wireless/Wired Pan & Tilt IP/Network Camera with IR-Cut Filter for True Color Images - 8 Meter Night Vision and 3.6mm Lens (67° Viewing Angle) NEWEST MODEL,Camera,3,0,0,N,Y,"Once you get it set up, it works great!","After trying to contact the company for tech support with no response, I contacted a family member who works in the technology industry to help me set up the camera.  Even following all the directions, it was difficult to figure this one out.  I did download the Surveillance Pro app ($9.99) to my iPad and iPhone and now the camera is set up, I can keep an eye on my nanny and baby all day.  Excellent picture and the app allows for complete control of the camera.",19-07-2012
US,38967411,R1G9OQDRTVSP51,Foscam FI8910W Wireless/Wired Pan & Tilt IP/Network Camera with IR-Cut Filter for True Color Images - 8 Meter Night Vision and 3.6mm Lens (67° Viewing Angle) NEWEST MODEL,Camera,5,0,0,N,N,Foscam FI8910W,"Issue was with the wireless setting of the camera. the issue was resolved. then a port is also opened on the router. the application for the remote access of the camera was set up.  All issues were solved.  Very helpful, thank you.<br />Eva Jane",18-07-2012
US,52489735,R1OOWFB9XVW2QD,Foscam FI8910W Wireless/Wired Pan & Tilt IP/Network Camera with IR-Cut Filter for True Color Images - 8 Meter Night Vision and 3.6mm Lens (67° Viewing Angle) NEWEST MODEL,Camera,3,0,0,N,Y,"Great Feature Set, but NOT SECURE for Remote Viewing","Great set of features, but don't recommend using this as a security camera. Remote viewing requires a web client to access the camera from over the Internet over HTTP (no SSL / TLS or HTTPS option is available). This means the username and password used to authenticate over the web with the camera are clearly visible and any images sent from the camera can be snooped. Someone able to intercept these would also have access to the camera, able to control it or configure it if admin account. Wifi password is in the clear in admin account so this could be breached. Any images you access remotely over the Internet could be snooped ... could be a privacy issue depending on what you have your camera pointed at (or what some intruder points the camera at). DynDNS ([....]) service is required if you have a dynamic IP, and is not free, but costs $20 per year.",18-07-2012
US,24311721,R2PABLCUY8T7AV,Foscam FI8910W Wireless/Wired Pan & Tilt IP/Network Camera with IR-Cut Filter for True Color Images - 8 Meter Night Vision and 3.6mm Lens (67° Viewing Angle) NEWEST MODEL,Camera,5,0,0,N,N,Foscam Camera,"Set up was a little hard, but Sandra with costumer service got me up and running in no time \\""she was great\\"".  The camera's work really well and I very happy.",18-07-2012
US,16522588,R2JH1GU8RQ8316,Foscam FI8910W Wireless/Wired Pan & Tilt IP/Network Camera with IR-Cut Filter for True Color Images - 8 Meter Night Vision and 3.6mm Lens (67° Viewing Angle) NEWEST MODEL,Camera,5,0,0,N,Y,Foscam tech support,"unable to acess the camera on i.e browser . spoke with Harry Foster he helped me to connect it to i.e browser , wireless and also to acess it remotly . yes i would be buying more cameras in future..... excellent tech support.",18-07-2012
US,46948775,RQK8GFEIDHJKX,Foscam FI8910W Wireless/Wired Pan & Tilt IP/Network Camera with IR-Cut Filter for True Color Images - 8 Meter Night Vision and 3.6mm Lens (67° Viewing Angle) NEWEST MODEL,Camera,5,0,0,N,N,cutomer support,I was having truouble using the camera wirelessly. I spoke to Harry Foster and he was very helpful. He stayed on the phone with me until my issue was resolved. I am now able to view the camera remotely.,18-07-2012
US,34468182,R7FWRM8G7DBOU,Foscam FI8910W Wireless/Wired Pan & Tilt IP/Network Camera with IR-Cut Filter for True Color Images - 8 Meter Night Vision and 3.6mm Lens (67° Viewing Angle) NEWEST MODEL,Camera,5,0,0,N,N,Foscam F18910W,"Camera is to install... like that it has a rotation of 300 degrees.  Color picture is great.  Steve, Technical Support was extremely helpful in getting it setup for wireless connection and remote viewing. Highly recommend this camera for use in or outside of home/business.  Plan to add a second camera shortly.",18-07-2012
US,23006439,R19DQBAOPYK60M,Foscam FI8910W Wireless/Wired Pan & Tilt IP/Network Camera with IR-Cut Filter for True Color Images - 8 Meter Night Vision and 3.6mm Lens (67° Viewing Angle) NEWEST MODEL,Camera,5,0,0,N,N,foscam camera,issue: Was having trouble with the Active X and now its fixed by the technician. The camera is wireless now and its port forwarded. Now i can view the camera on my i phone also and the camera is working perfectly.<br /><br />Sandra was very helpful and very nice to help me.,18-07-2012
US,15910946,R35YZA05H5VN3N,Foscam FI8910W Wireless/Wired Pan & Tilt IP/Network Camera with IR-Cut Filter for True Color Images - 8 Meter Night Vision and 3.6mm Lens (67° Viewing Angle) NEWEST MODEL,Camera,5,0,0,N,N,excellent support,camera set up remoely.Ralph Mendez very good support.  very satisfied with the foscam product. yes will buy more foscam cameras,18-07-2012
US,18481134,R1DGSLQK573LLP,Foscam FI8910W Wireless/Wired Pan & Tilt IP/Network Camera with IR-Cut Filter for True Color Images - 8 Meter Night Vision and 3.6mm Lens (67° Viewing Angle) NEWEST MODEL,Camera,5,0,0,N,N,foscam F18910W,"I had trouble setting up my camera( im very tech challeged)so after two days I finally called Foscam tech support. Anzen was amazing in setting up my camera for my home and iphone app. He was very patient and explained exactly what he was doing on his end and what I needed to do to add additional cameras in the future. I would definitey buy their products again because of the awesome service that they provide for people like myself who are not computer savvy. I love the camera, the image is very clear..will be ordering several more cameras from them!!",18-07-2012
US,52364337,R1ZWI57X9WICFT,Foscam FI8910W Wireless/Wired Pan & Tilt IP/Network Camera with IR-Cut Filter for True Color Images - 8 Meter Night Vision and 3.6mm Lens (67° Viewing Angle) NEWEST MODEL,Camera,5,0,0,N,Y,Great service!,"Had trouble installing my camera but support did a great job of getting me up and running.  Thanks, Sandra!  I love the camera, too.  Works great.",18-07-2012
US,52666907,R3NABODW81L2YB,Foscam FI8910W Wireless/Wired Pan & Tilt IP/Network Camera with IR-Cut Filter for True Color Images - 8 Meter Night Vision and 3.6mm Lens (67° Viewing Angle) NEWEST MODEL,Camera,5,0,0,N,Y,foscam,"Great camera.  Difficult to access via the internet, but steve at product support resolved the problem quickly and efficiently.<br />Would recommend!",18-07-2012
US,16291819,R3JU6BD0N6WPXO,Foscam FI8910W Wireless/Wired Pan & Tilt IP/Network Camera with IR-Cut Filter for True Color Images - 8 Meter Night Vision and 3.6mm Lens (67° Viewing Angle) NEWEST MODEL,Camera,5,0,0,N,Y,Awesome for the price!,"Bought this to monitor my puppy when we are away. Does a great job even in low light, the IR works well. Highly recommended.",18-07-2012
US,39456452,R1HEQR1MWMDOI9,Foscam FI8910W Wireless/Wired Pan & Tilt IP/Network Camera with IR-Cut Filter for True Color Images - 8 Meter Night Vision and 3.6mm Lens (67° Viewing Angle) NEWEST MODEL,Camera,5,0,0,N,N,Help with foscam hook up.,I cannot thank you enough for the incredible help! I just LOVE This camera now thanks to the GREAT Support!!! Steve was the absolute GREATEST!!! Wonderful!!!<br />Favorite: Using it everywhere!,18-07-2012
US,31310653,R24XX9D0SKPYN2,Foscam FI8910W Wireless/Wired Pan & Tilt IP/Network Camera with IR-Cut Filter for True Color Images - 8 Meter Night Vision and 3.6mm Lens (67° Viewing Angle) NEWEST MODEL,Camera,5,0,0,N,N,Foscam Camera FI8910W,"Issue: Unable to view the camera in IE.<br />Feedback about the camera: Model FI8910W.  I purchased two of the camears and they work great after I got them installed.  Had problems getting them installed so I called tech support.  They were great.<br /><br />Feedback about the service: Ricky was able to help me get both cameras connected and working great.  He was a big help, it did not take log for him to get them working.",18-07-2012
US,48273401,R1AF5L6NFGLNET,Foscam FI8910W Wireless/Wired Pan & Tilt IP/Network Camera with IR-Cut Filter for True Color Images - 8 Meter Night Vision and 3.6mm Lens (67° Viewing Angle) NEWEST MODEL,Camera,5,0,0,N,N,Foscam Camera FI8909W,Issue: Port Forwarding.<br />Feedback about the camera:Love the reliability of the camera and the quality of the picture<br /><br />Feedback about the service:Ricky....excellent service . was able to fix the problem immediately. Very Happy!,18-07-2012
US,17487452,R2RXA6N9E80DBV,Foscam FI8910W Wireless/Wired Pan & Tilt IP/Network Camera with IR-Cut Filter for True Color Images - 8 Meter Night Vision and 3.6mm Lens (67° Viewing Angle) NEWEST MODEL,Camera,5,0,0,N,N,Set-up help,Harry Foster adequately completed the set-up for my Foscam Camera and instructed me on how to access the camera from outside the home.,18-07-2012
US,16940308,R2ELNJ7Q3HA9VC,Foscam FI8910W Wireless/Wired Pan & Tilt IP/Network Camera with IR-Cut Filter for True Color Images - 8 Meter Night Vision and 3.6mm Lens (67° Viewing Angle) NEWEST MODEL,Camera,5,0,0,N,N,Support Review (FI8910W),"My issue with requiring support was about the ActiveX trouble in installing.  I quickly received a call from Ralph Mendez, from Foscam.  Ralph quickly resolved my problem and assisted me entirely in setting up my camera to view both internally and externally.  I was completely satisfied with Ralph's assistance, as well as the camera itself.  I plan to definately purchase additional camera's from Foscam.",18-07-2012
US,21031313,R2IN1KMB2O9RH6,Foscam FI8910W Wireless/Wired Pan & Tilt IP/Network Camera with IR-Cut Filter for True Color Images - 8 Meter Night Vision and 3.6mm Lens (67° Viewing Angle) NEWEST MODEL,Camera,5,0,0,N,N,Great/Wonderful,Ralph Mendez<br /><br />Contacted Foscam because I was unable to access the cameras via remote/smartphone. I called and contacted Ralph Mendez who provided excellent customer service. He was helpful and informative. Will ONLY buy Foscams....Wonderful Customer Support!,18-07-2012
US,35835320,R2P5SCIPZ5FEPK,Foscam FI8910W Wireless/Wired Pan & Tilt IP/Network Camera with IR-Cut Filter for True Color Images - 8 Meter Night Vision and 3.6mm Lens (67° Viewing Angle) NEWEST MODEL,Camera,5,0,0,N,Y,Foscam tech support,"I had trouble setting up remote access:  I spoke with Harry Foster who assisted me on solving the problem, problem was solved.  Now I can view  my camera remotely. I plan on  purchasing more cameras in the future",18-07-2012
US,11915719,R35IVJL78H81LT,Foscam FI8910W Wireless/Wired Pan & Tilt IP/Network Camera with IR-Cut Filter for True Color Images - 8 Meter Night Vision and 3.6mm Lens (67° Viewing Angle) NEWEST MODEL,Camera,5,0,0,N,Y,FOSCam Customer Service is the best,Was having issue getting wireless to hook up. Got a call back from Harry on time and was up in running in no time. Best service ever from a gadget company. This is my 3rd camera in less than a month. will be sure to tell more people.,18-07-2012
US,52667326,R22UXT0YMGSXM7,Foscam FI8910W Wireless/Wired Pan & Tilt IP/Network Camera with IR-Cut Filter for True Color Images - 8 Meter Night Vision and 3.6mm Lens (67° Viewing Angle) NEWEST MODEL,Camera,5,0,1,N,N,Product works! excellent,"I managed to get it working on LAN, but failed to get it going on wireless and \\""port forwarding\\"" for remote. Ralph Mendez at tech support took over and resolved it all in no time. Great job! I recommend this product to young parents.",18-07-2012
US,29101824,R2J5GIPI6N8PMH,Foscam FI8910W Wireless/Wired Pan & Tilt IP/Network Camera with IR-Cut Filter for True Color Images - 8 Meter Night Vision and 3.6mm Lens (67° Viewing Angle) NEWEST MODEL,Camera,4,0,0,N,N,Camera,"Jees took care and system is set up, now will set up for phone view ans wireless use; customer service answered quickly to my call",18-07-2012
US,42839974,RZGAFERGLNVNY,Foscam FI8910W Wireless/Wired Pan & Tilt IP/Network Camera with IR-Cut Filter for True Color Images - 8 Meter Night Vision and 3.6mm Lens (67° Viewing Angle) NEWEST MODEL,Camera,5,0,0,N,N,Foscam Customer Support,I couldnt connect the camera to wifi but customer support representative Harry Foster helped me resolve this issue. He helped me make it work remotely so that I am able to view the camera away from home,18-07-2012
US,24855665,R15YIQSL53KC9L,Foscam FI8910W Wireless/Wired Pan & Tilt IP/Network Camera with IR-Cut Filter for True Color Images - 8 Meter Night Vision and 3.6mm Lens (67° Viewing Angle) NEWEST MODEL,Camera,5,0,0,N,N,Ip camera,Issue: Was not able to set the camera. The router was new. So the technician did the settings and now the camera is wireless and is working.<br /><br />Sandra did a great job solving my problem. Excellent,18-07-2012
US,15218666,R2WW1QEDI9BH9G,Foscam FI8910W Wireless/Wired Pan & Tilt IP/Network Camera with IR-Cut Filter for True Color Images - 8 Meter Night Vision and 3.6mm Lens (67° Viewing Angle) NEWEST MODEL,Camera,5,0,0,N,N,foscam customer support,"Connection issues, helped by Harry Foster.  Excellent customer service, very patient and understanding.  I will recommend this product not only for the quality, but for the customer service I received by Harry.  I am now able to view all my cameras on 2 iPads and 2 iPhones.  Thanks so much!  Larry Jones",18-07-2012
US,29109917,R4T6H43EKZ938,Foscam FI8910W Wireless/Wired Pan & Tilt IP/Network Camera with IR-Cut Filter for True Color Images - 8 Meter Night Vision and 3.6mm Lens (67° Viewing Angle) NEWEST MODEL,Camera,5,0,0,N,N,Foscam,Had a problem connecting wireless to computer called technical support and Sandra was able to help me quickly and efficiently. Excellent product,18-07-2012
US,33540651,RIO5JNUIIGDUJ,Foscam FI8910W Wireless/Wired Pan & Tilt IP/Network Camera with IR-Cut Filter for True Color Images - 8 Meter Night Vision and 3.6mm Lens (67° Viewing Angle) NEWEST MODEL,Camera,4,0,1,N,N,excellent,great help Ralph Mendez was very courteous and helpful!!!!...issue was resolved!!!!!<br />i would recommend this product to everyone!i had a prob setting up camera and they helped me with good service!<br />also they have another tech named ricky who was very helpful! solved ALL MY PROBS!,18-07-2012
US,11034471,R33HAI32VO69EE,Foscam FI8910W Wireless/Wired Pan & Tilt IP/Network Camera with IR-Cut Filter for True Color Images - 8 Meter Night Vision and 3.6mm Lens (67° Viewing Angle) NEWEST MODEL,Camera,5,0,0,N,N,Awesome clarity,"So far, so good! Have not been able to see all that the camera offers as I got it today but really looking forward to this!",18-07-2012
US,51613336,R3K860VQ586I3J,Foscam FI8910W Wireless/Wired Pan & Tilt IP/Network Camera with IR-Cut Filter for True Color Images - 8 Meter Night Vision and 3.6mm Lens (67° Viewing Angle) NEWEST MODEL,Camera,5,0,0,N,N,Foscam Camera,"Issue: Set the camera.<br />Feedback about the camera:Good camera, excelent clarity.<br />Feddback about the service:Good service by Ricky.Rickys the man",17-07-2012
US,40292372,R3J4KTTK920S7A,Foscam FI8910W Wireless/Wired Pan & Tilt IP/Network Camera with IR-Cut Filter for True Color Images - 8 Meter Night Vision and 3.6mm Lens (67° Viewing Angle) NEWEST MODEL,Camera,5,0,0,N,N,Love it!,The camera works extremely well. I can look in to my home from anywhere. Steve gave me excellent support. I will be purchasing more products in the future.,17-07-2012
US,33255459,R3M1HP4DFAB7JR,Foscam FI8910W Wireless/Wired Pan & Tilt IP/Network Camera with IR-Cut Filter for True Color Images - 8 Meter Night Vision and 3.6mm Lens (67° Viewing Angle) NEWEST MODEL,Camera,5,0,0,N,N,Great Camera and Great Service,I installed my cameras at my cabin in the mountains. They worked great for about six weeks and then I lost internet access.I called the technical support number and was connected to Jees. He was great to work with and had me back up and running within minutes. Cameras are up and working fine. Thanks Jees,17-07-2012
US,30389323,R27ZCYI8RWAXNC,Foscam FI8910W Wireless/Wired Pan & Tilt IP/Network Camera with IR-Cut Filter for True Color Images - 8 Meter Night Vision and 3.6mm Lens (67° Viewing Angle) NEWEST MODEL,Camera,5,1,2,N,N,good camera + excellent technical support,"You can find other cameras for similar or lower price. But what you can't find is the technical support.<br />I tried before with a Easy Camera and it was a terrible experience. I returned the camera. I spent a whole day without being able to install remote internet access.<br />I think this is the main problem with almost all IP cameras. BUT foscam offers you free technical support.<br />I called and they were busy, so I left my number. 30 minutes later Sandra call me and accessed remotely my computer. She managed to fix the problem in less than 10 min.<br />Remarkable. Note that you need to buy the camera directly from foscam (or some authorized dealers) to get this support.<br /><br />Pros: good price, fantastic technical support<br />The technical suport only is worth paying the extra for this camera.<br /><br />Cons: apparently audio does not work for Macs.<br /><br />Bottom line: this is ano brainer. way better than other IP cameras in the price range.",17-07-2012
US,11295452,R3QW1NYXV5ZWE0,Foscam FI8910W Wireless/Wired Pan & Tilt IP/Network Camera with IR-Cut Filter for True Color Images - 8 Meter Night Vision and 3.6mm Lens (67° Viewing Angle) NEWEST MODEL,Camera,4,0,0,N,N,FI8910W & tech support,Just got my camera yesterday.  I had trouble getting past the ActiveX installation and called tech support.  Jees was very helpful and helped with other questions like audio and remote access.  The camera is up and running now.  Looking forward to using all of the features.,17-07-2012
US,17200468,R22HPTGRPOH1OZ,Foscam FI8910W Wireless/Wired Pan & Tilt IP/Network Camera with IR-Cut Filter for True Color Images - 8 Meter Night Vision and 3.6mm Lens (67° Viewing Angle) NEWEST MODEL,Camera,5,0,0,N,N,foscam custer service,I was unable to program my camera wirelessly and I called the customer service number provided and Harry Foster was extreamly helpful!!! My camera works great! I can now view my camera when I'm away from home from my phone and Ipad.,17-07-2012
US,16981163,R3KOPTIL9YCK05,Foscam FI8910W Wireless/Wired Pan & Tilt IP/Network Camera with IR-Cut Filter for True Color Images - 8 Meter Night Vision and 3.6mm Lens (67° Viewing Angle) NEWEST MODEL,Camera,5,1,1,N,Y,Beautiful,Anzen(tech support) helped me install the camera viewer on all my computers and phones. Everything was great!! No complaints here. AND pan/tilt worx for me.,17-07-2012
US,37739933,RVZ3KIMBIYAN0,Foscam FI8910W Wireless/Wired Pan & Tilt IP/Network Camera with IR-Cut Filter for True Color Images - 8 Meter Night Vision and 3.6mm Lens (67° Viewing Angle) NEWEST MODEL,Camera,5,0,0,N,Y,Foscam Support,The support for this product was excellent.  Steve was able to get the wifi and iphone apps working in minutes after I tried unsuccessfully.  Thanks Steve!,17-07-2012
US,10223454,R1LHU8BY8O8IMD,Foscam FI8910W Wireless/Wired Pan & Tilt IP/Network Camera with IR-Cut Filter for True Color Images - 8 Meter Night Vision and 3.6mm Lens (67° Viewing Angle) NEWEST MODEL,Camera,5,0,0,N,N,FOSCAM,"Tried to install FOSCAM cameras on my own to no avail...called customer support and technician, Steve, helped me set it up quickly and on all my equipment!  Great job!  Feature I liked most is the ability to access cameras on iPhone.  I would refer this product to my friends and if I need another camera, I know what product/company to use!",17-07-2012
US,30494408,RVIKNF2EVXN8O,Foscam FI8910W Wireless/Wired Pan & Tilt IP/Network Camera with IR-Cut Filter for True Color Images - 8 Meter Night Vision and 3.6mm Lens (67° Viewing Angle) NEWEST MODEL,Camera,5,0,0,N,N,Port Forwarding Time Capsule and Foscam IP Camera,"Sandra helped me get the settings configured on my Time Capsule so that I can view my Foscam IP camera over the internet.  I was able to set the camera up on my wireless network and view it from home, but the external access was tricky.  She tried several options and persisted until she got it working.  I never would have figured this out on my own.  Very great tech support from Foscam and I like the camera too.  Would recommend to anyone.",17-07-2012
US,47094253,R3EI6JNAU0XJLI,Foscam FI8910W Wireless/Wired Pan & Tilt IP/Network Camera with IR-Cut Filter for True Color Images - 8 Meter Night Vision and 3.6mm Lens (67° Viewing Angle) NEWEST MODEL,Camera,5,0,0,N,Y,Excellent support,Contacted issue about remote access to the camera and was resolved by Ralph Mendez quickly and efficiently.  Very satisfied with the product and would definitely recommend this.  Plan to purchase a few more cameras in the future.,16-07-2012
US,32980000,R3AIT5FRI39ORO,Foscam FI8910W Wireless/Wired Pan & Tilt IP/Network Camera with IR-Cut Filter for True Color Images - 8 Meter Night Vision and 3.6mm Lens (67° Viewing Angle) NEWEST MODEL,Camera,5,0,0,N,N,Great to keep an eye on Mom,"I was having problems getting the camera to set:  Got Steve in tech support and he was great.  Got both cameras set up and wireless.  Got the Over the internet IP all set.  I love being able to see what my 88 year old mother is upto. The picture is clear, and very sharp.",16-07-2012
US,11381453,R32T1XYX5Y19LD,Foscam FI8910W Wireless/Wired Pan & Tilt IP/Network Camera with IR-Cut Filter for True Color Images - 8 Meter Night Vision and 3.6mm Lens (67° Viewing Angle) NEWEST MODEL,Camera,5,0,0,N,N,Foscam Camera,"Issue: Set the camera.<br />Ricky was a great help setting up my cam, he was extremely helpful and willing to help. EXcellent Service.. I believe the cam works perfectly for my needs..",16-07-2012
US,25455503,R1SK13BHMKUA9E,Foscam FI8910W Wireless/Wired Pan & Tilt IP/Network Camera with IR-Cut Filter for True Color Images - 8 Meter Night Vision and 3.6mm Lens (67° Viewing Angle) NEWEST MODEL,Camera,5,0,0,N,N,F18918W,There was a issue with the wireless connection and the email alerts. The issues was solved and the port forwarding was done.<br />Eva was the best!!! the service was great. Am very satisfied with her service. and  I am very happy with the cameras.,16-07-2012
US,46342686,R3USF7Y98LGJN0,Foscam FI8910W Wireless/Wired Pan & Tilt IP/Network Camera with IR-Cut Filter for True Color Images - 8 Meter Night Vision and 3.6mm Lens (67° Viewing Angle) NEWEST MODEL,Camera,5,0,0,N,N,Supported allowing internet access to my new Foscam Camera,Ralph Mendez took control of my computer and efficiently went through the required changes to provide internet access to my new camera.  He was very pleasant and communicated well with me.  I am very satisfied with his efforts and with the Foscam Model FI8910W I recently purchase from Herman Street.  Phil Moore,16-07-2012
US,43242590,R3RU990HNL7KFO,Foscam FI8910W Wireless/Wired Pan & Tilt IP/Network Camera with IR-Cut Filter for True Color Images - 8 Meter Night Vision and 3.6mm Lens (67° Viewing Angle) NEWEST MODEL,Camera,5,0,0,N,N,Foscam,Issue: I was having a problem with the port forwarding and was not able to connect wirelessly through the router. I called customer service and spoke with Sandra and had fantastic help getting everything back to the way it should be with my other cameras. They all seem to be working the way they should.,16-07-2012
US,49145860,R5G69N52YSG2E,Foscam FI8910W Wireless/Wired Pan & Tilt IP/Network Camera with IR-Cut Filter for True Color Images - 8 Meter Night Vision and 3.6mm Lens (67° Viewing Angle) NEWEST MODEL,Camera,5,0,0,N,N,Foscam Camera,"Issue: Setup the camera.<br />Feedback about the camera:I love the camera, its a brilliant security camera. Nice video quality. Good to view it through phone.<br />Feedback about the service:Ricky was realy fast and knowledgable. Very good service.",16-07-2012
US,34283601,R2SHTAB8P49OH5,Foscam FI8910W Wireless/Wired Pan & Tilt IP/Network Camera with IR-Cut Filter for True Color Images - 8 Meter Night Vision and 3.6mm Lens (67° Viewing Angle) NEWEST MODEL,Camera,5,0,0,N,N,Excellent Customer service for Foscam +++++,I was not able to log in to my foscam and after calling customer support they were able to get me up and running live within 5mins. Perfect picture clear camera. Thank you I spoke with Steve and he was very specific and clear on his instructions step by step! Thank you Steve!!!,16-07-2012
US,18865650,R9SNSLF84SZ1G,Foscam FI8910W Wireless/Wired Pan & Tilt IP/Network Camera with IR-Cut Filter for True Color Images - 8 Meter Night Vision and 3.6mm Lens (67° Viewing Angle) NEWEST MODEL,Camera,5,0,0,N,N,foscam technical support,"the remote setup of two foscam cameras, with port forwarding and emails.<br /><br />Dealt with Harry Foster, very helpful and extremely informative.<br /><br />I am able to view both cameras aways from home, also both camera alert me via email when any activity happens/ takes place, the quality of both camers (918w & 905) are of very good quality.",16-07-2012
US,52692102,R22KN0I8JZDPMM,Foscam FI8910W Wireless/Wired Pan & Tilt IP/Network Camera with IR-Cut Filter for True Color Images - 8 Meter Night Vision and 3.6mm Lens (67° Viewing Angle) NEWEST MODEL,Camera,5,0,0,N,N,Foscam FI8910W,"Just received this camera.  It is excellent quality and great features, particularly clarity of picture, infrared quality and motion detection.  Tech Support is fantastic.  Worked with Steve to get everything up and running - great support.  Will buy additional cameras soon.",16-07-2012
